date,region,state_name,gen_actual,gen_programmed,capacity,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_gen_with_re
2022-06-05,Southern,Puducherry,0.7,0.63,32.5,0.0,0.0,0.0,0.0,0.7
2022-06-05,Southern,Tamil Nadu,269.35,250.39000000000001,19532.08,69.65,22.5,0.0,92.15,361.5
2022-06-05,Southern,Telangana,157.3,162.88,10248.1,0.87,19.9,0.0,20.77,178.07000000000002
2022-06-05,Western,Chhatisgarh,386.53,396.79,23808.0,,,,,386.53
2022-06-05,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,Western,Gujarat,206.7,253.96,26073.41,92.44,34.03,0.1,126.57,333.27
2022-06-05,Western,Madhya Pradesh,424.3,414.51,24185.0,22.9,13.12,0.0,36.02,460.32
2022-06-05,Western,Maharashtra,441.28000000000003,408.81,32010.08,24.1,10.1,0.0,34.2,475.48
2022-06-06,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-06,Eastern,Bihar,176.44,142.43,8400.0,0.0,0.0,0.58,0.58,177.02
2022-06-06,Eastern,Jharkhand,85.91,82.7,4460.0,0.0,0.0,0.0,0.0,85.91
2022-06-06,Eastern,Odisha,173.18,197.37,11694.55,0.0,0.0,2.13,2.13,175.31
2022-06-06,Eastern,Sikkim,48.2,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,48.2
2022-06-06,Eastern,West Bengal,266.95,246.7,15118.2,0.0,0.0,2.64,2.64,269.59
2022-06-06,North Eastern,Arunachal Pradesh,15.600000000000001,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,15.600000000000001
2022-06-06,North Eastern,Assam,27.810000000000002,20.84,1720.3600000000001,0.0,0.45,0.0,0.45,28.26
2022-06-06,North Eastern,Manipur,2.53,2.0,141.0,0.0,0.0,0.0,0.0,2.53
2022-06-06,North Eastern,Meghalaya,2.88,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,2.88
2022-06-06,North Eastern,Mizoram,0.13,0.2,60.0,0.0,0.0,0.0,0.0,0.13
2022-06-06,North Eastern,Nagaland,0.9,0.7,75.0,0.0,0.0,0.0,0.0,0.9
2022-06-06,North Eastern,Tripura,14.66,17.05,1099.6,0.0,0.02,0.0,0.02,14.68
2022-06-06,Northern,Delhi,11.91,18.07,2208.4,0.0,0.0,0.93,0.93,12.84
2022-06-06,Northern,Haryana,109.74,73.46,5761.59,0.0,0.7,1.13,1.83,111.57
2022-06-06,Northern,Himachal Pradesh,136.67,175.31,10263.02,0.0,0.0,7.07,7.07,143.73999999999998
2022-06-06,Northern,Jammu And Kashmir,67.41,75.66,3535.0,0.0,0.0,0.0,0.0,67.41
2022-06-06,Northern,Ladakh,1.84,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.84
2022-06-06,Northern,Punjab,121.79,103.38,6776.3,0.0,4.22,2.78,7.0,128.79000000000002
2022-06-06,Northern,Rajasthan,168.68,192.72,13093.83,41.1,101.19,0.3,142.59,311.27
2022-06-06,Northern,Uttar Pradesh,483.25,426.43,26823.74,0.0,10.44,0.0,10.44,493.69
2022-06-06,Northern,Uttarakhand,48.49,53.74,4305.35,0.0,0.66,0.0,0.66,49.15
2022-06-06,Southern,Andhra Pradesh,161.81,194.91,18135.34,13.92,15.02,0.0,28.94,190.75
2022-06-06,Southern,Karnataka,186.67,154.85,14074.4,21.27,35.29,31.63,88.19,274.86
2022-06-06,Southern,Kerala,22.15,21.56,2550.04,0.41,0.65,0.0,1.06,23.209999999999997
2022-06-06,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-06,Southern,Tamil Nadu,264.7,242.19,19532.08,54.22,20.1,0.0,74.32,339.02
2022-06-06,Southern,Telangana,161.76,162.88,10248.1,1.09,13.84,0.0,14.93,176.69
2022-06-06,Western,Chhatisgarh,390.8,396.79,23808.0,,,,,390.8
2022-06-06,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,Western,Gujarat,224.22,253.96,26073.41,84.3,33.47,0.0,117.77,341.99
2022-06-06,Western,Madhya Pradesh,424.02,414.51,24185.0,30.7,13.2,0.0,43.9,467.91999999999996
2022-06-06,Western,Maharashtra,451.21,408.81,32010.08,27.0,8.6,0.0,35.6,486.81
2022-06-07,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-07,Eastern,Bihar,174.87,142.43,8400.0,0.0,0.0,0.55,0.55,175.42000000000002
2022-06-07,Eastern,Jharkhand,87.87,82.7,4460.0,0.0,0.0,0.0,0.0,87.87
2022-06-07,Eastern,Odisha,182.4,197.37,11694.55,0.0,0.0,2.08,2.08,184.48000000000002
2022-06-07,Eastern,Sikkim,48.16,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,48.16
2022-06-07,Eastern,West Bengal,258.71999999999997,246.7,15118.2,0.0,0.0,2.64,2.64,261.35999999999996
2022-06-07,North Eastern,Arunachal Pradesh,16.189999999999998,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,16.189999999999998
2022-06-07,North Eastern,Assam,26.119999999999997,20.84,1720.3600000000001,0.0,0.52,0.0,0.52,26.639999999999997
2022-06-07,North Eastern,Manipur,2.51,2.0,141.0,0.0,0.0,0.0,0.0,2.51
2022-06-07,North Eastern,Meghalaya,4.18,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,4.18
2022-06-07,North Eastern,Mizoram,0.2,0.2,60.0,0.0,0.0,0.0,0.0,0.2
2022-06-07,North Eastern,Nagaland,0.63,0.7,75.0,0.0,0.0,0.0,0.0,0.63
2022-06-07,North Eastern,Tripura,10.809999999999999,17.05,1099.6,0.0,0.02,0.0,0.02,10.829999999999998
2022-06-07,Northern,Delhi,10.690000000000001,18.07,2208.4,0.0,0.0,0.96,0.96,11.650000000000002
2022-06-07,Northern,Haryana,105.54,73.46,5761.59,0.0,0.95,1.08,2.03,107.57000000000001
2022-06-07,Northern,Himachal Pradesh,152.93,175.31,10263.02,0.0,0.0,6.92,6.92,159.85
2022-06-07,Northern,Jammu And Kashmir,71.18,75.66,3535.0,0.0,0.0,0.0,0.0,71.18
2022-06-07,Northern,Ladakh,1.99,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.99
2022-06-07,Northern,Punjab,121.82000000000001,103.38,6776.3,0.0,3.84,2.78,6.62,128.44
2022-06-07,Northern,Rajasthan,173.54,192.72,13093.83,59.5,103.45,0.5,163.45,336.99
2022-06-07,Northern,Uttar Pradesh,485.46,426.43,26823.74,0.0,9.84,0.0,9.84,495.29999999999995
2022-06-07,Northern,Uttarakhand,50.76,53.74,4305.35,0.0,0.66,0.0,0.66,51.419999999999995
2022-06-07,Southern,Andhra Pradesh,157.62,194.91,18135.34,42.89,24.28,0.0,67.17,224.79000000000002
2022-06-07,Southern,Karnataka,183.5,158.64,14074.4,34.58,36.32,31.2,102.1,285.6
2022-06-07,Southern,Kerala,20.25,21.56,2550.04,0.51,0.6,0.0,1.11,21.36
2022-06-07,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-07,Southern,Tamil Nadu,269.14,242.19,19532.08,78.85,14.5,0.0,93.35,362.49
2022-06-07,Southern,Telangana,162.42,162.88,10248.1,1.51,21.34,0.0,22.85,185.26999999999998
2022-06-07,Western,Chhatisgarh,380.93,396.79,23808.0,,,,,380.93
2022-06-07,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,Western,Gujarat,226.8,253.96,26073.41,79.48,32.51,0.0,111.99,338.79
2022-06-07,Western,Madhya Pradesh,413.13,414.51,24185.0,32.2,13.93,0.1,46.23,459.36
2022-06-07,Western,Maharashtra,452.15,408.81,32010.08,26.0,10.0,0.0,36.0,488.15
2022-06-08,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-08,Eastern,Bihar,166.46,142.43,8400.0,0.0,0.0,0.54,0.54,167.0
2022-06-08,Eastern,Jharkhand,83.26,82.7,4460.0,0.0,0.0,0.0,0.0,83.26
2022-06-08,Eastern,Odisha,182.37,197.37,11694.55,0.0,0.0,1.46,1.46,183.83
2022-06-08,Eastern,Sikkim,51.33,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,51.33
2022-06-08,Eastern,West Bengal,262.8,246.7,15118.2,0.0,0.0,2.64,2.64,265.44
2022-06-08,North Eastern,Arunachal Pradesh,17.36,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,17.36
2022-06-08,North Eastern,Assam,25.35,19.82,1720.3600000000001,0.0,0.52,0.0,0.52,25.87
2022-06-08,North Eastern,Manipur,2.52,2.0,141.0,0.0,0.0,0.0,0.0,2.52
2022-06-08,North Eastern,Meghalaya,2.31,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,2.31
2022-06-08,North Eastern,Mizoram,0.13,0.2,60.0,0.0,0.0,0.0,0.0,0.13
2022-06-08,North Eastern,Nagaland,0.21,0.7,75.0,0.0,0.0,0.0,0.0,0.21
2022-06-08,North Eastern,Tripura,10.04,17.05,1099.6,0.0,0.02,0.0,0.02,10.059999999999999
2022-06-08,Northern,Delhi,11.72,18.07,2208.4,0.0,0.0,0.96,0.96,12.68
2022-06-08,Northern,Haryana,104.1,73.46,5761.59,0.0,0.93,1.15,2.08,106.17999999999999
2022-06-08,Northern,Himachal Pradesh,155.48,175.31,10263.02,0.0,0.09,6.83,6.92,162.39999999999998
2022-06-08,Northern,Jammu And Kashmir,73.91,75.66,3535.0,0.0,0.0,0.0,0.0,73.91
2022-06-08,Northern,Ladakh,1.84,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.84
2022-06-08,Northern,Punjab,118.75,103.38,6776.3,0.0,3.62,4.03,7.65,126.4
2022-06-08,Northern,Rajasthan,176.05,192.72,13093.83,60.9,102.63,0.49,164.02,340.07000000000005
2022-06-08,Northern,Uttar Pradesh,485.28,426.43,26823.74,0.0,9.82,0.0,9.82,495.09999999999997
2022-06-08,Northern,Uttarakhand,53.300000000000004,53.74,4305.35,0.0,0.64,0.0,0.64,53.940000000000005
2022-06-08,Southern,Andhra Pradesh,154.06,194.91,18135.34,45.76,24.06,0.0,69.82,223.88
2022-06-08,Southern,Karnataka,176.57999999999998,158.64,14074.4,39.16,41.39,32.47,113.02,289.59999999999997
2022-06-08,Southern,Kerala,19.6,21.56,2550.04,0.83,0.55,0.0,1.38,20.98
2022-06-08,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-08,Southern,Tamil Nadu,259.74,242.19,19532.08,106.73,22.9,0.0,129.63,389.37
2022-06-08,Southern,Telangana,151.17,162.88,10248.1,1.72,16.94,0.0,18.66,169.82999999999998
2022-06-08,Western,Chhatisgarh,378.89,396.79,23808.0,,,,,378.89
2022-06-08,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,Western,Gujarat,222.63,253.96,26073.41,100.75,34.47,0.1,135.32,357.95
2022-06-08,Western,Madhya Pradesh,399.3,414.51,24185.0,32.8,13.56,0.2,46.56,445.86
2022-06-08,Western,Maharashtra,468.36,408.81,32010.08,31.3,10.2,0.0,41.5,509.86
2022-06-09,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-09,Eastern,Bihar,163.59,142.43,8400.0,0.0,0.0,0.54,0.54,164.13
2022-06-09,Eastern,Jharkhand,83.91,82.7,4460.0,0.0,0.0,0.0,0.0,83.91
2022-06-09,Eastern,Odisha,182.7,197.37,11694.55,0.0,0.0,1.46,1.46,184.16
2022-06-09,Eastern,Sikkim,56.31,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,56.31
2022-06-09,Eastern,West Bengal,257.1,246.7,15118.2,0.0,0.0,2.64,2.64,259.74
2022-06-09,North Eastern,Arunachal Pradesh,20.979999999999997,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,20.979999999999997
2022-06-09,North Eastern,Assam,25.33,19.82,1720.3600000000001,0.0,0.37,0.0,0.37,25.7
2022-06-09,North Eastern,Manipur,2.52,2.0,141.0,0.0,0.0,0.0,0.0,2.52
2022-06-09,North Eastern,Meghalaya,4.14,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,4.14
2022-06-09,North Eastern,Mizoram,0.12,0.2,60.0,0.0,0.0,0.0,0.0,0.12
2022-06-09,North Eastern,Nagaland,0.59,0.7,75.0,0.0,0.0,0.0,0.0,0.59
2022-06-09,North Eastern,Tripura,14.59,17.05,1099.6,0.0,0.01,0.0,0.01,14.6
2022-06-09,Northern,Delhi,11.770000000000001,18.07,2208.4,0.0,0.0,0.63,0.63,12.400000000000002
2022-06-09,Northern,Haryana,104.85,73.46,5761.59,0.0,0.94,1.01,1.95,106.8
2022-06-09,Northern,Himachal Pradesh,156.34,175.31,10263.02,0.0,0.07,7.1,7.17,163.51
2022-06-09,Northern,Jammu And Kashmir,72.92,75.66,3535.0,0.0,0.0,0.0,0.0,72.92
2022-06-09,Northern,Ladakh,2.02,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,2.02
2022-06-09,Northern,Punjab,109.61,103.38,6776.3,0.0,3.7,2.78,6.48,116.09
2022-06-09,Northern,Rajasthan,177.46,192.72,13093.83,69.18,103.57,0.17,172.92,350.38
2022-06-09,Northern,Uttar Pradesh,480.77,426.43,26823.74,0.0,10.54,0.0,10.54,491.31
2022-06-09,Northern,Uttarakhand,54.22,53.74,4305.35,0.0,0.64,0.0,0.64,54.86
2022-06-09,Southern,Andhra Pradesh,152.42000000000002,194.91,18135.34,43.98,24.83,0.0,68.81,221.23000000000002
2022-06-09,Southern,Karnataka,177.3,158.64,14074.4,33.08,42.1,33.82,109.0,286.3
2022-06-09,Southern,Kerala,19.85,21.56,2550.04,0.8,0.72,0.0,1.52,21.37
2022-06-09,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-09,Southern,Tamil Nadu,258.25,242.19,19532.08,101.9,25.7,0.0,127.6,385.85
2022-06-09,Southern,Telangana,152.28,162.88,10248.1,1.06,19.35,0.0,20.41,172.69
2022-06-09,Western,Chhatisgarh,392.29,396.79,23808.0,,,,,392.29
2022-06-09,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,Western,Gujarat,222.76,257.1,26073.41,102.73,33.73,0.1,136.56,359.32
2022-06-09,Western,Madhya Pradesh,403.25,414.51,24185.0,32.1,13.85,0.2,46.15,449.4
2022-06-09,Western,Maharashtra,444.04,408.81,32010.08,19.9,9.5,0.0,29.4,473.44
2022-06-10,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-10,Eastern,Bihar,160.1,142.43,8400.0,0.0,0.0,1.71,1.71,161.81
2022-06-10,Eastern,Jharkhand,86.25,82.7,4460.0,0.0,0.0,0.0,0.0,86.25
2022-06-10,Eastern,Odisha,179.2,197.37,11694.55,0.0,0.0,1.96,1.96,181.16
2022-06-10,Eastern,Sikkim,57.81,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,57.81
2022-06-10,Eastern,West Bengal,257.41,246.7,15118.2,0.0,0.0,2.64,2.64,260.05
2022-06-10,North Eastern,Arunachal Pradesh,21.990000000000002,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,21.990000000000002
2022-06-10,North Eastern,Assam,23.49,19.82,1720.3600000000001,0.0,0.41,0.0,0.41,23.9
2022-06-10,North Eastern,Manipur,2.37,2.0,141.0,0.0,0.0,0.0,0.0,2.37
2022-06-10,North Eastern,Meghalaya,4.77,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,4.77
2022-06-10,North Eastern,Mizoram,0.21,0.2,60.0,0.0,0.0,0.0,0.0,0.21
2022-06-10,North Eastern,Nagaland,0.53,0.7,75.0,0.0,0.0,0.0,0.0,0.53
2022-06-10,North Eastern,Tripura,14.06,17.05,1099.6,0.0,0.04,0.0,0.04,14.1
2022-06-10,Northern,Delhi,11.799999999999999,18.07,2208.4,0.0,0.0,0.96,0.96,12.759999999999998
2022-06-10,Northern,Haryana,103.9,73.46,5761.59,0.0,0.97,1.1,2.07,105.97
2022-06-10,Northern,Himachal Pradesh,146.15,175.31,10263.02,0.0,0.09,6.53,6.62,152.77
2022-06-10,Northern,Jammu And Kashmir,72.55,75.66,3535.0,0.0,0.0,0.0,0.0,72.55
2022-06-10,Northern,Ladakh,1.92,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.92
2022-06-10,Northern,Punjab,109.2,103.38,6776.3,0.0,3.8,2.78,6.58,115.78
2022-06-10,Northern,Rajasthan,175.79,192.72,13093.83,61.9,102.45,0.49,164.84,340.63
2022-06-10,Northern,Uttar Pradesh,489.55,426.99,26823.74,0.0,9.33,0.0,9.33,498.88
2022-06-10,Northern,Uttarakhand,54.83,53.74,4305.35,0.0,0.68,0.0,0.68,55.51
2022-06-10,Southern,Andhra Pradesh,154.82,194.91,18135.34,50.75,24.43,0.0,75.18,230.0
2022-06-10,Southern,Karnataka,179.73,155.14,14074.4,43.21,35.93,33.7,112.84,292.57
2022-06-10,Southern,Kerala,19.88,21.56,2550.04,0.67,0.62,0.0,1.29,21.169999999999998
2022-06-10,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-10,Southern,Tamil Nadu,264.74,242.19,19532.08,97.66,22.7,0.0,120.36,385.1
2022-06-10,Southern,Telangana,159.07,162.88,10248.1,1.35,21.48,0.0,22.83,181.89999999999998
2022-06-10,Western,Chhatisgarh,396.17,376.35,23808.0,,,,,396.17
2022-06-10,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,Western,Gujarat,239.17,249.32,26073.41,73.07,31.51,0.1,104.68,343.85
2022-06-10,Western,Madhya Pradesh,426.72,401.95,24185.0,23.0,13.11,0.2,36.31,463.03000000000003
2022-06-10,Western,Maharashtra,450.26,408.81,32010.08,20.8,9.1,0.0,29.9,480.15999999999997
2022-06-11,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-11,Eastern,Bihar,146.76,142.43,8400.0,0.0,0.0,0.55,0.55,147.31
2022-06-11,Eastern,Jharkhand,84.29,82.7,4460.0,0.0,0.0,0.0,0.0,84.29
2022-06-11,Eastern,Odisha,180.22,197.37,11694.55,0.0,0.0,2.1,2.1,182.32
2022-06-11,Eastern,Sikkim,56.59,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,56.59
2022-06-11,Eastern,West Bengal,259.31,246.7,15118.2,0.0,0.0,2.64,2.64,261.95
2022-06-11,North Eastern,Arunachal Pradesh,22.21,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,22.21
2022-06-11,North Eastern,Assam,25.21,20.63,1720.3600000000001,0.0,0.59,0.0,0.59,25.8
2022-06-11,North Eastern,Manipur,2.5,2.0,141.0,0.0,0.0,0.0,0.0,2.5
2022-06-11,North Eastern,Meghalaya,4.34,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,4.34
2022-06-11,North Eastern,Mizoram,0.16,0.2,60.0,0.0,0.0,0.0,0.0,0.16
2022-06-11,North Eastern,Nagaland,0.52,0.7,75.0,0.0,0.0,0.0,0.0,0.52
2022-06-11,North Eastern,Tripura,11.29,17.05,1099.6,0.0,0.02,0.0,0.02,11.309999999999999
2022-06-11,Northern,Delhi,11.42,18.07,2208.4,0.0,0.0,0.95,0.95,12.37
2022-06-11,Northern,Haryana,103.42999999999999,73.46,5761.59,0.0,1.0,1.11,2.11,105.53999999999999
2022-06-11,Northern,Himachal Pradesh,139.72,175.31,10263.02,0.0,0.08,6.48,6.56,146.28
2022-06-11,Northern,Jammu And Kashmir,72.29,75.66,3535.0,0.0,0.0,0.0,0.0,72.29
2022-06-11,Northern,Ladakh,1.9700000000000002,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.9700000000000002
2022-06-11,Northern,Punjab,113.19,103.38,6776.3,0.0,3.95,2.78,6.73,119.92
2022-06-11,Northern,Rajasthan,185.87,192.72,13093.83,55.14,106.66,0.5,162.3,348.17
2022-06-11,Northern,Uttar Pradesh,479.14,426.99,26823.74,0.0,9.09,0.0,9.09,488.22999999999996
2022-06-11,Northern,Uttarakhand,54.58,53.74,4305.35,0.0,0.67,0.0,0.67,55.25
2022-06-11,Southern,Andhra Pradesh,161.06,194.91,18135.34,40.28,24.55,0.0,64.83,225.89
2022-06-11,Southern,Karnataka,177.87,155.14,14074.4,42.11,42.9,33.49,118.5,296.37
2022-06-11,Southern,Kerala,17.8,21.56,2550.04,0.68,0.53,0.0,1.21,19.01
2022-06-11,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-11,Southern,Tamil Nadu,270.8,242.19,19532.08,99.19,21.6,0.0,120.79,391.59000000000003
2022-06-11,Southern,Telangana,150.16,162.88,10248.1,1.31,20.59,0.0,21.9,172.06
2022-06-11,Western,Chhatisgarh,387.7,376.35,23808.0,,,,,387.7
2022-06-11,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,Western,Gujarat,244.72,249.32,26073.41,61.94,30.06,0.1,92.1,336.82
2022-06-11,Western,Madhya Pradesh,440.49,401.95,24185.0,23.2,11.75,0.2,35.15,475.64
2022-06-11,Western,Maharashtra,427.11,408.81,32010.08,31.1,8.2,0.0,39.3,466.41
2022-06-12,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-12,Eastern,Bihar,151.69,142.43,8400.0,0.0,0.0,0.6,0.6,152.29
2022-06-12,Eastern,Jharkhand,86.63,82.7,4460.0,0.0,0.0,0.0,0.0,86.63
2022-06-12,Eastern,Odisha,182.56,197.37,11694.55,0.0,0.0,2.45,2.45,185.01
2022-06-12,Eastern,Sikkim,56.31,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,56.31
2022-06-12,Eastern,West Bengal,257.71,246.7,15118.2,0.0,0.0,2.64,2.64,260.34999999999997
2022-06-12,North Eastern,Arunachal Pradesh,25.41,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,25.41
2022-06-12,North Eastern,Assam,25.75,20.3,1720.3600000000001,0.0,0.39,0.0,0.39,26.14
2022-06-12,North Eastern,Manipur,2.54,2.0,141.0,0.0,0.0,0.0,0.0,2.54
2022-06-12,North Eastern,Meghalaya,3.5999999999999996,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,3.5999999999999996
2022-06-12,North Eastern,Mizoram,0.11,0.2,60.0,0.0,0.0,0.0,0.0,0.11
2022-06-12,North Eastern,Nagaland,0.52,0.7,75.0,0.0,0.0,0.0,0.0,0.52
2022-06-12,North Eastern,Tripura,13.969999999999999,17.05,1099.6,0.0,0.02,0.0,0.02,13.989999999999998
2022-06-12,Northern,Delhi,11.84,18.07,2208.4,0.0,0.0,0.82,0.82,12.66
2022-06-12,Northern,Haryana,97.82,73.46,5761.59,0.0,0.97,1.09,2.06,99.88
2022-06-12,Northern,Himachal Pradesh,143.76,175.31,10263.02,0.0,0.07,7.0,7.07,150.82999999999998
2022-06-12,Northern,Jammu And Kashmir,69.67,75.66,3535.0,0.0,0.0,0.0,0.0,69.67
2022-06-12,Northern,Ladakh,1.0899999999999999,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.0899999999999999
2022-06-12,Northern,Punjab,107.78,103.38,6776.3,0.0,3.96,2.78,6.74,114.52
2022-06-12,Northern,Rajasthan,192.82,192.72,13093.83,38.79,104.4,0.48,143.67,336.49
2022-06-12,Northern,Uttar Pradesh,463.55,426.99,26823.74,0.0,10.35,0.0,10.35,473.90000000000003
2022-06-12,Northern,Uttarakhand,56.16,53.74,4305.35,0.0,0.66,0.0,0.66,56.81999999999999
2022-06-12,Southern,Andhra Pradesh,160.0,194.91,18135.34,31.52,26.23,0.0,57.75,217.75
2022-06-12,Southern,Karnataka,168.85999999999999,155.14,14074.4,25.91,39.28,30.84,96.03,264.89
2022-06-12,Southern,Kerala,11.12,21.56,2550.04,0.74,0.4,0.0,1.14,12.26
2022-06-12,Southern,Puducherry,0.7,0.63,32.5,0.0,0.06,0.0,0.06,0.76
2022-06-12,Southern,Tamil Nadu,264.4,242.19,19532.08,97.82,22.3,0.0,120.12,384.52
2022-06-12,Southern,Telangana,146.4,162.88,10248.1,0.96,21.14,0.0,22.1,168.5
2022-06-12,Western,Chhatisgarh,390.16,376.35,23808.0,,,,,390.16
2022-06-12,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,Western,Gujarat,218.91,249.32,26073.41,37.93,26.63,0.1,64.66,283.57
2022-06-12,Western,Madhya Pradesh,415.46,401.95,24185.0,10.9,9.51,0.2,20.61,436.07
2022-06-12,Western,Maharashtra,407.03,408.81,32010.08,19.7,8.1,0.0,27.8,434.83
2022-06-13,Eastern,Andaman And Nicobar Islands,0.36,0.4,40.05,,,,,0.36
2022-06-13,Eastern,Bihar,162.29,142.43,8400.0,0.0,0.0,0.59,0.59,162.88
2022-06-13,Eastern,Jharkhand,90.61,82.7,4460.0,0.0,0.0,0.0,0.0,90.61
2022-06-13,Eastern,Odisha,182.1,197.37,11694.55,0.0,0.0,2.45,2.45,184.54999999999998
2022-06-13,Eastern,Sikkim,52.629999999999995,47.870000000000005,2282.0,0.0,0.0,0.0,0.0,52.629999999999995
2022-06-13,Eastern,West Bengal,264.11,246.7,15118.2,0.0,0.0,2.64,2.64,266.75
2022-06-13,North Eastern,Arunachal Pradesh,24.96,18.369999999999997,1115.0,0.0,0.0,0.0,0.0,24.96
2022-06-13,North Eastern,Assam,30.38,20.3,1720.3600000000001,0.0,0.2,0.0,0.2,30.58
2022-06-13,North Eastern,Manipur,2.54,2.0,141.0,0.0,0.0,0.0,0.0,2.54
2022-06-13,North Eastern,Meghalaya,3.65,3.6299999999999994,322.0,0.0,0.0,0.0,0.0,3.65
2022-06-13,North Eastern,Mizoram,0.11,0.2,60.0,0.0,0.0,0.0,0.0,0.11
2022-06-13,North Eastern,Nagaland,0.55,0.7,75.0,0.0,0.0,0.0,0.0,0.55
2022-06-13,North Eastern,Tripura,14.49,17.05,1099.6,0.0,0.01,0.0,0.01,14.5
2022-06-13,Northern,Delhi,14.709999999999999,18.07,2208.4,0.0,0.0,0.97,0.97,15.68
2022-06-13,Northern,Haryana,113.45,73.46,5761.59,0.0,0.94,0.88,1.82,115.27
2022-06-13,Northern,Himachal Pradesh,145.91,175.31,10263.02,0.0,0.0,6.54,6.54,152.45
2022-06-13,Northern,Jammu And Kashmir,69.51,75.66,3535.0,0.0,0.0,0.0,0.0,69.51
2022-06-13,Northern,Ladakh,1.44,1.7000000000000002,89.0,0.0,0.0,0.0,0.0,1.44
2022-06-13,Northern,Punjab,104.25999999999999,103.38,6776.3,0.0,3.53,2.78,6.31,110.57
2022-06-13,Northern,Rajasthan,199.6,192.72,13093.83,20.06,84.02,0.16,104.24,303.84
2022-06-13,Northern,Uttar Pradesh,465.42,426.99,26823.74,0.0,9.97,0.0,9.97,475.39000000000004
2022-06-13,Northern,Uttarakhand,56.31,53.74,4305.35,0.0,0.65,0.0,0.65,56.96
2022-06-13,Southern,Andhra Pradesh,174.96,194.91,18135.34,21.71,21.4,0.0,43.11,218.07
2022-06-13,Southern,Karnataka,176.32,154.75,14074.4,29.0,39.68,31.75,100.43,276.75
2022-06-13,Southern,Kerala,18.89,21.56,2550.04,0.63,0.65,0.0,1.28,20.17
2022-06-13,Southern,Puducherry,0.7,0.63,32.5,0.0,0.07,0.0,0.07,0.77
2022-06-13,Southern,Tamil Nadu,287.27,242.19,19532.08,70.78,23.5,0.0,94.28,381.54999999999995
